"","Id","groupId","matchId","assists","boosts","damageDealt","DBNOs","headshotKills","heals","killPlace","killPoints","kills","killStreaks","longestKill","matchDuration","matchType","maxPlace","numGroups","rankPoints","revives","rideDistance","roadKills","swimDistance","teamKills","vehicleDestroys","walkDistance","weaponsAcquired","winPoints","winPlacePerc","top.10","Class"
"24034","b7f4b9a7e093ba","26a7d8edfcfd39","55f01f90fb98f2",0,3,242.8,0,0,4,12,0,2,1,24.9,1996,"solo",95,94,1511,0,0,0,820.7,0,0,2049,6,0,0.9574,"1","1"
"24035","88d853a5cba085","379d2ecad97e35","fb0883c0428c23",0,3,339.4,0,0,0,9,0,3,1,39.19,1454,"solo",97,96,1499,0,0,0,0,0,0,1220,3,0,0.9792,"1","1"
"24036","d3a4f7b73e4107","dd3970bf9c7e75","c046de3d096541",0,6,604.9,0,4,1,2,0,6,3,58.57,1445,"solo",95,91,1544,0,0,0,0,0,0,2589,3,0,0.9787,"1","1"
"24037","6cef554d3daeca","ab36b84b762767","665bf1a5e566d7",0,2,103.9,0,0,5,19,1146,1,1,4.677,1899,"solo",95,94,-1,0,1098,0,0,0,0,1823,6,1492,0.9787,"1","1"
"24038","c472fa8e02a597","892fff6ecaee76","1345e4354b5cc9",0,1,100,0,0,1,24,0,1,1,29.74,1463,"solo",95,93,1631,0,0,0,0,0,0,1943,4,0,0.9574,"1","1"
"24039","cea628d55feeaf","69d2948b3f65cf","50e57b9384a366",0,10,263.8,0,1,1,6,0,3,1,280.5,1985,"solo",95,92,1500,0,9101,0,0,0,0,3172,6,0,0.9894,"1","1"
"24040","ad0cceb5f6ebe9","ba351453f0b85a","219ced929eedc7",0,2,0,0,0,0,47,0,0,0,0,1455,"solo",95,92,1467,0,682.9,0,0,0,0,2672,3,0,0.9681,"1","1"
"24041","797adf4a624ca1","a042e791e46e0c","abb96967508c75",0,3,726.6,0,3,2,2,0,7,1,518.2,1888,"solo",98,97,1487,0,2202,0,0,0,0,3158,5,0,0.9897,"1","1"
"24042","33228f1eec70d5","8a392d631a6801","595115c62f3668",0,6,476.9,0,2,1,4,0,5,1,223.1,1373,"solo",96,91,1516,0,0,0,63.21,0,0,2072,4,0,0.9368,"1","1"
"24043","31b0a2376ace47","1114d364a6e06b","92f664492ea186",0,9,100,0,0,13,19,0,1,1,10.54,1971,"solo",95,92,1500,0,2479,0,42.09,0,0,2831,6,0,0.9574,"1","1"
"24044","853ec290e9b7ec","4790f369e7696a","873a4ae00cb69d",1,8,773.8,0,0,7,2,0,6,1,121.5,1967,"solo",96,92,1552,0,0,0,0,0,0,1688,15,0,0.9474,"1","1"
"24045","fa0afe56535bac","fc53111c323c39","157d52250fe829",0,4,240.3,0,0,0,11,0,2,1,131.5,1463,"solo",97,93,1650,0,0,0,0,0,0,1426,5,0,0.9167,"1","1"
"24046","1649328d5e4010","3eaa35965b15d7","94f453a1f6c72e",0,8,482.3,0,0,3,7,0,3,1,68.78,1985,"solo",96,93,1558,0,3195,0,0,0,0,3254,6,0,0.9579,"1","1"
"24047","fd24fa88b36457","bafdb58e668a01","bcd1398267d9f1",0,3,0,0,0,1,45,0,0,0,0,1922,"solo",98,94,1527,0,2577,0,0,0,0,1800,3,0,0.9691,"1","1"
"24048","b616718179912f","b82cc5532591cf","e2447add2362e5",2,0,252.7,0,1,2,26,0,1,1,7.782,1328,"solo",95,93,1674,0,1198,0,0,0,0,2263,4,0,0.9043,"1","1"
"24049","d89653f79aa166","934a0ba55afbbf","1936bbab3f19c6",0,1,200,0,1,1,13,0,2,1,25.01,1383,"solo",92,90,1500,0,509.4,0,0,0,0,2577,4,0,0.9341,"1","1"
"24050","b672bf39a09086","51dac3288a4c18","dac97af5a86add",0,5,518.5,0,0,2,9,0,2,1,7.57,1902,"solo",93,89,1571,0,2138,0,0,0,0,1345,4,0,0.9457,"1","1"
"24051","e2f49f8e31f802","76f6ce5b9edbbb","4cdb72620d7a4d",0,2,73.33,0,0,1,36,1205,0,0,0,1335,"solo",97,93,-1,0,0,0,127.9,0,0,1978,4,1588,0.9896,"1","1"
"24052","07a7faba34c847","15a36e10cea66e","3ecc20658e8a11",0,7,275.5,0,0,4,6,0,3,2,24.5,1858,"solo",94,91,1490,0,0,0,0,0,0,4389,7,0,0.9677,"1","1"
"24053","caf85fc951a562","a43c7efea99172","1ae95bfad6827f",0,0,217.1,0,1,5,11,0,2,1,103.1,1453,"solo",96,91,1512,0,999.9,0,0,0,0,2900,7,0,0.9158,"1","1"
"24054","f3cdb1d5d467bd","2f89fd2871dfde","0cd4e6b5221a11",1,5,327.7,0,1,1,6,1239,3,1,16.13,1410,"solo",97,94,-1,0,0,0,0,0,0,1789,2,1406,0.9688,"1","1"
"24055","991de924955fe2","c938bee976525c","1752e9935eff30",0,4,100,0,1,3,19,1003,1,1,4.823,1451,"solo",93,84,-1,0,0,0,0,0,0,2574,7,1501,0.913,"1","1"
"24056","eafb99e81837e8","6a8229f1b69cf0","59a70a17803dd2",0,3,607.8,0,4,1,1,0,6,1,134.1,1904,"solo",97,93,1903,0,6049,0,13.55,0,0,2160,5,0,0.9896,"1","1"
"24057","d0a82aeb3e51cb","ba2e74fec4e992","e7a6ecdddab12c",0,6,516.9,0,1,2,2,0,6,1,111,1962,"solo",99,91,1574,0,4197,1,0,0,0,1578,3,0,0.9898,"1","1"
"24058","07af187bfdf020","3a6f148eee2035","a5009df28d62cd",0,7,453.4,0,1,2,4,0,4,1,127,1780,"solo",97,95,1487,0,4482,0,0,0,0,2687,8,0,0.9271,"1","1"
"24059","920240ccac0755","b1b2fd5e896891","9ecfd9cd8ec1aa",0,4,501.8,0,1,0,6,0,4,1,111.5,1453,"solo",92,90,1602,0,0,0,0,0,0,2443,5,0,0.989,"1","1"
"24060","9c4b225ea291e9","2600a62d84749f","32774649fa04b0",0,9,418.5,0,2,2,6,0,4,1,75.26,1896,"solo",96,94,1928,0,5873,0,0,0,0,1701,5,0,0.9789,"1","1"
"24061","009e9d9660ea94","1b71585e40c966","b3f886e381214e",0,0,198,0,0,2,10,0,2,1,23.65,1905,"solo",95,92,1519,0,1434,0,0,0,0,3305,3,0,0.9255,"1","1"
"24062","d01015ed9a2986","9f5b6c01b51d19","cd5fd5dd6bde40",0,1,222.3,0,0,0,10,0,2,1,18.06,1792,"solo",96,94,1512,0,4659,0,0,0,0,1785,6,0,0.9789,"1","1"
"24063","cfe52668930683","0976155391edbb","05b8e4750e20f1",0,7,581.6,0,1,7,1,0,6,1,242.2,1898,"solo",97,96,1617,0,0,0,0,0,0,2732,7,0,0.9896,"1","1"
"24064","3211b4f7b0c609","261a1c30e84e46","95d8de20de1cfb",0,1,31.06,0,0,21,35,1311,0,0,0,1896,"solo",88,82,-1,0,0,0,0,0,0,3905,5,1640,0.931,"1","1"
"24065","cd580d63a73521","f1da7bac1510f9","7f817462a20c19",0,10,188.6,0,0,2,6,1339,3,1,119.2,2014,"solo",74,73,-1,0,9752,1,0,0,0,1426,3,1537,0.9863,"1","1"
"24066","e34c71cd2b119c","456e496a967493","48d47074c22bcb",1,7,511.5,0,2,3,6,0,4,1,157.1,1891,"solo",96,88,1485,0,802.2,0,0,0,0,3192,6,0,0.9684,"1","1"
"24067","71a5ed93222d53","c4178c6371779c","ec6d9fed41c6b0",0,6,635.4,0,1,15,2,0,6,1,54.98,1430,"solo",93,87,1599,0,406.1,0,0,0,0,2827,7,0,0.9565,"1","1"
"24068","a45e381f7a3ca6","983473e4eae831","fb4a650c21169b",1,10,1059,0,3,4,1,0,9,2,109,1877,"solo",96,92,1603,0,4710,0,0,0,0,3404,9,0,1,"1","1"
"24069","0ee8e945c7ce21","ef5131a076ee5a","4f261dde742fd2",2,4,571.1,0,2,3,2,0,6,1,52.44,1446,"solo",93,92,1510,0,0,0,0,0,0,1721,4,0,0.9783,"1","1"
"24070","6a5387e516267d","48d547725b462b","b0a804a610e9b0",3,8,554.4,0,0,3,6,0,3,1,160.5,1906,"solo",99,93,1497,0,4303,0,0,0,0,2202,10,0,0.949,"1","1"
"24071","b1f0060b58da85","af626ef2801650","e4cb4224e22b4b",0,3,660.6,0,3,0,2,0,7,2,171.5,2020,"solo",96,92,1500,0,5788,0,0,0,0,3358,3,0,1,"1","1"
"24072","477ba51f28a4ef","a7d701eb00223b","51bc2dfec8c45c",0,2,0,0,0,0,41,0,0,0,0,1388,"solo",95,93,1500,0,0,0,205.5,0,0,2299,6,0,0.9362,"1","1"
"24073","43d265b01444c1","a1dfe4ac0e1223","84bf0c2075b8b7",0,15,566.2,0,1,5,3,0,5,1,167.4,1944,"solo",96,93,1850,0,5142,0,0,0,0,2323,7,0,1,"1","1"
"24074","db30eb48c82824","b09f646514f575","390e7f5f2d8288",0,7,283.7,0,0,5,9,0,3,1,143.4,1458,"solo",94,91,1538,0,0,0,14.18,0,0,3723,5,0,0.9785,"1","1"
"24075","2ae37ab49d6caf","600a75ff4fde71","6e1a10a45acfac",0,2,527.7,0,3,2,5,0,4,1,217.7,1770,"solo",97,93,1548,0,1666,0,0,0,0,1765,5,0,0.9271,"1","1"
"24076","a4f5be47d6b08e","ff4f2ad633d38a","f16fa0834c9d36",0,6,393.8,0,0,4,21,0,1,1,70.29,1379,"solo",92,89,1569,0,1149,0,0,0,0,2234,6,0,0.9231,"1","1"
"24077","a7fdaf6d0929f0","8b3a7653ca155e","72c63fe4367d83",0,8,302.3,0,1,0,4,1326,4,2,109.8,2129,"solo",92,90,-1,0,8479,0,0,0,0,1677,4,1597,0.978,"1","1"
"24078","950def90b27cf0","d1cfee43e3483d","4f261dde742fd2",0,3,0,0,0,0,39,0,0,0,0,1446,"solo",93,92,1530,0,0,0,0,0,0,2626,3,0,0.9674,"1","1"
"24079","e3b26cbb14d202","73c89978ebf6b7","1a58fa4708db6e",0,4,236.5,0,0,0,22,0,1,1,58.64,1409,"solo",97,96,1835,0,0,0,0,0,0,2599,3,0,0.9792,"1","1"
"24080","eea669cbed9dea","6bb3e32464d6f5","f1a720444a7923",0,0,165.2,0,0,1,1,0,0,0,0,1808,"solo",17,2,1500,0,0,0,0,0,0,0,5,0,1,"1","1"
"24081","7771229eaf3c0a","bb89fdc5ce9a0d","454c1992b1f8e6",0,3,184.3,0,0,3,13,0,2,1,28.55,1924,"solo",86,81,1682,0,9825,0,0,0,0,1786,8,0,0.9647,"1","1"
"24082","e58de64b763a6e","a33606eca6a4e6","34bd38c4ef5270",1,3,200.1,0,0,3,15,0,1,1,2.181,1852,"solo",94,89,1500,0,3607,0,0,0,0,2798,7,0,0.914,"1","1"
"24083","553bfa4d0e6824","70a98e2cd4e7e4","71d56ecf80358a",0,3,358.8,0,1,5,2,0,5,1,75.44,1439,"solo",94,90,1505,0,445.8,0,0,0,0,2199,5,0,0.9032,"1","1"
"24084","a08a3061911d18","07f731dce88b3b","f8b8e2643f60ee",1,2,1214,0,10,2,1,1000,11,2,394.4,2007,"solo",83,83,-1,0,5923,0,0,0,0,3330,3,1500,1,"1","1"
"24085","d2c7139941bf08","15f1610be3dd32","ceb71df13cf769",0,4,312.5,0,2,2,11,0,2,1,3.442,1947,"solo",96,91,1626,0,1824,0,0,0,0,1330,6,0,0.9474,"1","1"
"24086","400ca8ae503a0c","8c58f02bfccee4","faa7f97d5708cf",0,1,246.2,0,1,4,12,1039,2,1,7.082,1887,"solo",97,95,-1,0,2578,0,0,0,0,3159,4,1503,0.9271,"1","1"
"24087","7677233170e824","d528ea719ec956","c8bda7fe29d7b3",0,3,89.01,0,0,0,49,0,0,0,0,1398,"solo",96,94,1722,0,0,0,0,0,0,254.1,3,0,0.9579,"1","1"
"24088","24f712d1c7efb9","63bbd3905225ae","41a39927e04885",0,1,202,0,0,6,12,0,2,1,23.49,1823,"solo",95,92,1500,0,162.5,0,0,0,0,2114,4,0,0.9149,"1","1"
"24089","1cddccb40c4017","0ace6505599890","b918828106816e",1,6,407.3,0,1,10,7,1353,3,1,146.6,2016,"solo",95,93,-1,0,4879,0,0,0,0,3430,5,1484,0.9574,"1","1"
"24090","1e20c3593bd30c","f02fd914411473","23d93d396e14c9",0,6,1349,0,4,3,1,1901,14,2,143.1,1898,"solo",94,90,-1,0,204.9,0,0,0,0,4549,6,1734,1,"1","1"
"24091","6fcec7e7700d70","1c1739ec720a1f","ad532b45ceb71e",0,4,240.8,0,0,1,14,0,2,1,25.4,2005,"solo",98,94,1528,0,4411,0,0,0,0,2752,6,0,0.9175,"1","1"
"24092","f7b4d133a3e37f","7df70a0b0c050a","0133230ce65515",0,3,47.4,0,0,2,36,0,0,0,0,1946,"solo",92,87,1558,0,7420,0,0,0,0,1213,2,0,0.9451,"1","1"
"24093","33d72f629801ea","b867288813cb57","50d7fb65b0fff1",0,7,221.7,0,2,3,7,1000,4,2,51.08,1316,"solo",90,78,-1,0,0,0,0,0,0,2609,12,1500,0.9326,"1","1"
"24094","1298fcddfa3b6f","819cac9cf77851","6ce7e6857d58c0",0,7,369.1,0,1,6,8,0,3,1,67.53,1390,"solo",98,98,1541,0,3183,0,114.1,0,0,1597,6,0,0.9588,"1","1"
"24095","97c72b8c79e0af","87136f7b31611b","1d1955d904a1d0",1,11,599.1,0,3,9,2,1436,6,1,395.3,1935,"solo",85,81,0,0,3429,0,0,0,0,3850,7,1551,1,"1","1"
"24096","4209ebd05937ac","625dba37dee37a","68318dc5d54c0f",0,0,0,0,0,0,44,0,0,0,0,1469,"solo",95,92,1475,0,0,0,0,0,0,3104,3,0,0.9149,"1","1"
"24097","d7f1d704345b35","f8391a30fbbdf6","2c490e2c0529e5",0,2,299.8,0,2,5,7,1204,2,1,163.8,1894,"solo",95,90,-1,0,940.9,0,0,0,0,2921,9,1635,0.9362,"1","1"
"24098","5f0b20b61f68bb","5f25d16a135358","14c2e951e9949c",0,8,752.7,0,5,0,1,0,8,6,651.3,1764,"solo",96,92,1500,0,3530,0,0,0,0,2145,7,0,1,"1","1"
"24099","c057dc39492907","39260046c11ab7","fd55a60daf9855",0,0,125,0,0,0,22,0,1,1,2.567,1445,"solo",96,94,1539,0,2567,0,23.18,0,0,1280,3,0,0.9158,"1","1"
"24100","9b877c6393f7be","a6a962e4aa1221","89f9d35211312d",0,0,94.47,0,0,0,40,0,0,0,0,1406,"solo",92,86,1516,0,0,0,0,0,0,2292,3,0,0.9011,"1","1"
"24101","3c4e291194eb4d","3335a97654eb7f","25b7adbee43ec4",0,2,139.4,0,0,4,20,0,1,1,8.525,1962,"solo",97,94,1640,0,0,0,0,0,0,3942,3,0,0.9062,"1","1"
"24102","7c71ea124238d2","136b51c3a9740b","73d81b9d654313",0,5,559.9,0,2,7,2,1213,5,2,37.81,1443,"solo",95,94,-1,0,911.2,0,72.89,0,0,1867,5,1553,0.9149,"1","1"
"24103","9ae55f70396d51","70fe5996af48d3","d97ba986c72a91",0,4,279.7,0,1,1,11,0,2,1,66.21,1988,"solo",99,96,1522,0,1884,0,0,0,0,3706,11,0,0.9388,"1","1"
"24104","a19138da81b4a2","e04266f4939af8","35aa6fd07d0d97",0,6,551.9,0,1,2,2,0,6,1,67.96,1472,"solo",95,93,1494,0,0,0,0,0,0,3513,3,0,1,"1","1"
"24105","004614542aa32d","ca398714395447","85be108a08a94c",0,8,90.62,0,0,17,21,0,1,1,15.86,1988,"solo",96,93,1805,0,3643,0,84.8,0,0,6465,5,0,0.9684,"1","1"
"24106","e2ba4a604bfbeb","fb30fe3ab5426f","999b7c6f38abc7",0,4,719.4,0,0,1,2,1539,6,1,38.79,1934,"solo",91,86,-1,0,3630,0,0,0,0,2899,8,1511,0.9333,"1","1"
"24107","5ca6dee392ee96","3a63391b0be8f6","4e5f2be57baf75",0,3,216.1,0,0,2,16,1264,1,1,4.866,1861,"solo",89,84,-1,0,4143,0,0,0,0,1291,9,1563,0.9659,"1","1"
"24108","8ebb082e5da69e","523d35c181cfa5","e51b4e2a70a0b6",0,4,205.8,0,0,1,12,1159,2,1,21.18,1919,"solo",95,92,-1,0,7566,0,0,0,0,1623,5,1531,0.9362,"1","1"
"24109","0a902117861a32","7e817b623b584a","9cfec487d9dad1",0,3,221.7,0,0,3,11,1259,2,1,12.44,1548,"solo",97,96,-1,0,0,0,112.1,0,0,2759,4,1575,0.9167,"1","1"
"24110","f56f3bb0ebc0eb","eb73b947a8c892","1ca072319e16f3",0,11,182.2,0,0,1,22,1342,1,1,32.26,1426,"solo",94,93,-1,0,1544,0,0,0,0,2218,3,1548,0.9677,"1","1"
"24111","4fe917e639f534","4e59c326ae96f2","afbb4cb4f63007",0,0,0,0,0,0,43,0,0,0,0,1913,"solo",91,89,1521,0,4189,0,0,0,0,1389,5,0,0.9111,"1","1"
"24112","418c793a3357d9","2401b184c041e3","8ed27eb851fc44",0,5,75,0,0,1,23,0,1,1,85.08,1371,"solo",95,93,1500,0,1674,0,0,0,0,1476,7,0,0.9681,"1","1"
"24113","56b7f26fd4ddba","1cc7d628e36c0c","3a3c1458752e95",0,6,777.8,0,3,1,1,0,7,1,114.3,1476,"solo",94,94,1591,0,394.4,0,0,0,0,2433,8,0,0.9892,"1","1"
"24114","8d6ce76e45f501","1e58c877bbc403","d9bd439ef03963",0,0,0,0,0,0,34,1208,0,0,0,1396,"solo",75,71,-1,0,0,0,17.24,0,0,1607,6,1544,0.9595,"1","1"
"24115","418a6fac72a212","1633b209cebec8","b6cfe91cc77331",0,0,263.3,0,1,1,13,1052,2,1,52.76,1451,"solo",96,93,-1,0,0,0,0,0,0,1276,4,1510,0.9263,"1","1"
"24116","2e9f85131d9fc3","1cc21acb7191a8","be6ef2283882f8",0,4,0,0,0,0,34,1230,0,0,0,1502,"solo",92,79,-1,0,0,0,0,0,0,1528,6,1568,0.9011,"1","1"
"24117","4e9721602985bc","e1e77b2a9d25a8","3a3f0763b3a692",0,4,450,0,1,1,7,0,3,1,82.15,1915,"solo",91,91,1580,0,0,0,0,0,0,2322,8,0,0.9667,"1","1"
"24118","137a97a8d948a1","5492f0d87f0b55","35308c4a45322f",0,4,100,0,0,1,22,1165,1,1,15.82,1411,"solo",100,99,-1,0,0,0,0,0,0,1769,4,1553,0.9495,"1","1"
"24119","d196f3d18c7b63","df9c63ea3e6050","c9259d5a2a4f19",0,4,350.9,0,2,1,3,0,4,1,239,1801,"solo",91,85,1551,0,1505,0,0,0,0,1306,9,0,0.9556,"1","1"
"24120","53fb931f957fc9","036093246c0bef","04e59132c7b2bc",0,4,536,0,2,2,1,0,6,1,103.7,1506,"solo",98,95,1509,0,0,0,0,0,0,1813,2,0,1,"1","1"
"24121","71238c138d24f2","94e1eee4f4b5da","62536b14804a38",0,4,85.66,0,0,3,23,1128,1,1,8.71,1965,"solo",98,95,-1,0,218.3,0,0,0,0,2377,7,1557,0.9175,"1","1"
"24122","9b7a8060459741","119ac9498c8385","623991dac35b80",0,1,222.3,0,0,4,21,0,1,1,111.8,1961,"solo",92,90,1539,0,3348,0,0,0,0,2257,5,0,0.9341,"1","1"
"24123","bdcc7c5068c472","5cb8c8804ff7d0","b1ad31b0421777",0,6,376.3,0,1,2,4,0,4,1,223.1,1498,"solo",90,89,1778,0,0,0,57.75,0,0,2317,7,0,0.9213,"1","1"
"24124","1cf408603c76be","c1c11444da4f25","84effa25b80225",1,3,165.8,0,0,7,25,0,1,1,52.22,1892,"solo",97,92,1856,0,440.5,0,0,0,0,1220,5,0,0.9375,"1","1"
"24125","aa423892e9a18a","fa2d7fd8b4d6a1","539ae38d3242fa",0,3,328.7,0,0,1,10,1666,3,1,45.03,1376,"solo",98,97,-1,0,0,0,0,0,0,2618,7,1558,0.9588,"1","1"
"24126","f97fb9770ff568","25b354856fe531","a08b1d64f1364e",0,2,240.5,0,0,3,38,1223,0,0,0,1974,"solo",92,85,-1,0,435.4,0,0,0,0,2200,11,1522,0.9121,"1","1"
"24127","9331a7b903eebb","fff9459a6f890b","f7cee5477fe420",0,6,724.1,0,3,7,1,1219,6,1,174.3,1868,"solo",94,92,-1,0,5720,0,26.7,0,0,2975,5,1523,0.9355,"1","1"
"24128","95b47fd6f61bd8","8a687fd3efe947","d025560598fadc",0,2,30.39,0,0,9,19,0,1,1,24.94,2042,"solo",95,87,1500,0,0,0,0,0,0,2385,5,0,0.9574,"1","1"
"24129","2313b3b21f7d95","476265aef3ba9b","e8a813d8b92431",0,5,100,0,1,3,19,0,1,1,59.77,1375,"solo",94,91,1605,0,1.243,0,0,0,0,2453,4,0,0.9462,"1","1"
"24130","f8a1342b7bd7d0","024cb4242fc668","e374066efce9b7",0,4,268,0,1,15,6,0,4,1,94.65,1438,"solo",91,88,1720,0,509.5,0,59.97,0,0,2546,5,0,0.9444,"1","1"
"24131","06d5e4293b8268","b3f04d0854240c","be096f48aac47f",0,3,100,0,0,0,21,0,1,1,13.13,1501,"solo",95,94,1500,0,0,0,0,0,0,1889,8,0,0.9149,"1","1"
"24132","804a65ac086ff9","0600a6cf1261b0","1f0a2d0a518c62",0,2,384.4,0,1,0,5,1118,4,1,56.89,1419,"solo",92,88,-1,0,0,0,0,0,1,1753,4,1523,0.9121,"1","1"
"24133","90c4df1a8733df","103363bdcb3930","8b36eac66378e4",1,4,228.4,0,0,2,16,0,1,1,9.53,1891,"solo",94,88,1512,0,862.2,0,0,0,0,2771,4,0,0.9462,"1","1"
"24134","ee01592b33b229","41ee1c036b0ffa","7d9d4b051fd1be",0,0,0,0,0,0,4,0,0,0,0,1808,"solo",16,2,1500,0,0,0,0,0,0,0,2,0,1,"1","1"
"24135","5b61424e4be149","19e0d097c573c6","abc9c18239e18e",0,3,97.85,0,0,1,13,1067,1,1,8.994,1834,"solo",69,64,-1,0,2257,0,0,0,1,5250,10,1495,0.9412,"1","1"
"24136","4a3a7bfd5c9d3e","ee6cefd022b8d5","e2653d0012fb37",0,4,267.2,0,0,3,15,0,2,1,136.2,1407,"solo",94,91,1520,0,0,0,0,0,0,3418,3,0,0.9355,"1","1"
"24137","dca76d57aec814","8c817bb79e1e40","48d278b864d38a",0,7,293.8,0,3,7,7,1230,3,1,87.77,1349,"solo",83,82,-1,0,2e-04,0,0,0,0,3686,4,1507,0.9024,"1","1"
"24138","0a57c120051221","e12dc46e4c6fd7","bd99eeb438da31",0,5,396,0,0,1,5,1462,4,1,11.76,1857,"solo",88,86,-1,0,196.7,0,0,0,0,2329,7,1535,0.9195,"1","1"
"24139","87b898398d06f2","0d206efc53ddd9","e14f27ed0ac767",0,6,287.5,0,0,2,9,1273,2,1,41.54,1343,"solo",96,94,-1,0,0,0,63.23,0,0,3903,3,1608,0.9579,"1","1"
"24140","63bf0238e00e48","3b4a1a89ca08e4","aad60eee7eeb79",0,3,1101,0,4,2,1,1327,10,2,204.5,1935,"solo",89,85,-1,0,339.6,0,0,0,0,3481,3,1520,0.9318,"1","1"
"24141","b4e8e962a806bd","be843f15bdb241","1d06303e5f7cf1",0,3,320.7,0,1,2,8,0,3,1,48.22,1830,"solo",100,98,1434,0,989.4,0,0,0,0,2428,5,0,0.9697,"1","1"
"24142","babafb8c442a77","ffba4229bc4af4","c26bc06a68a487",0,1,34.3,0,0,1,44,0,0,0,0,1382,"solo",97,95,1496,0,0,0,0,0,0,1372,3,0,0.9167,"1","1"
"24143","74dbd6280c5e1e","f14b03661c17d5","d0fb5d593b97ee",0,7,636,0,4,4,2,0,8,2,181.7,1458,"solo",96,92,1494,0,616.7,0,0,0,0,3293,8,0,0.9579,"1","1"
"24144","ba59b8422faffd","3b6ea96f7c1008","af7bb6493fbe98",0,4,305.9,0,3,3,3,0,4,1,48.31,1452,"solo",96,94,1534,0,0,0,0,0,0,3546,4,0,0.9263,"1","1"
"24145","483829c16f701f","f4c9ad774e89e5","9f263d5901c85e",0,2,146.7,0,0,2,21,1151,1,1,217.3,1957,"solo",97,93,-1,0,5831,0,0,0,0,2307,5,1465,0.9167,"1","1"
"24146","664685ae2fcd77","8c1e5cf8f8d18c","6bb84b20bb6e9c",0,4,133.3,0,1,3,19,0,1,1,1.906,1450,"solo",91,89,1585,0,0,0,0,0,0,1656,4,0,0.9667,"1","1"
"24147","413d42a5c701cf","16104ac458f633","3d7d085eebbafc",0,9,85.98,0,0,7,21,0,1,1,191.4,1919,"solo",98,95,1510,0,9621,0,0,0,0,2191,5,0,0.9691,"1","1"
"24148","179b6bd7bff231","a4239e7f1eda28","2cb271e2e0dafa",0,5,277,0,1,10,12,1313,2,1,94.48,1373,"solo",96,90,-1,0,0,0,0,0,0,2966,3,1506,0.9474,"1","1"
"24149","824545135b5e67","7700641178014d","888809ad630327",0,0,0,0,0,0,3,0,0,0,0,1808,"solo",17,2,1500,0,0,0,0,0,0,0,12,0,1,"1","1"
"24150","80f2f5ab93708d","7249c6a84eaead","22d1062ce66ef7",0,4,438.3,0,1,14,3,0,5,1,60.69,1348,"solo",94,92,1523,0,0,0,0,0,0,1999,5,0,0.9355,"1","1"
"24151","addeb5b6651386","20652bb9aae70c","702b5bd5c5b6b1",0,0,128.8,0,0,12,22,1265,1,1,11.23,2180,"solo",97,93,0,0,2452,0,0,0,0,1968,3,1682,0.9375,"1","1"
"24152","960701d46c9741","468d540c42842c","4278eac4083bf5",0,1,100,0,0,5,21,1000,1,1,3.154,1329,"solo",92,78,-1,0,0,0,0,0,0,1707,3,1500,0.9451,"1","1"
"24153","9553226cb9a831","c085b36b397137","1dd9c5357328fc",1,3,288.8,0,0,3,9,0,2,1,100,1847,"solo",96,91,1486,0,0,0,55.52,0,0,4669,6,0,0.9368,"1","1"
"24154","9cc0fd495ad52c","581e99b3b13a74","ae1954f62777ee",0,5,742.8,0,2,1,2,0,7,2,271.9,1407,"solo",97,97,1635,0,0,0,0,0,0,2665,4,0,0.9896,"1","1"
"24155","91b0b5ab9e57cb","9ae3d5edd0cdc4","28c337f542c39f",1,5,210.6,0,0,0,43,1315,0,0,0,1958,"solo",93,90,-1,0,0,0,0,0,0,2859,3,1482,0.913,"1","1"
"24156","bae07b0dba581b","4415c1a26e212c","4307eef434d0d7",0,3,282.2,0,0,5,15,0,1,1,120.2,1847,"solo",93,92,1575,0,8639,0,0,0,0,1668,5,0,0.9239,"1","1"
"24157","73a4b877cd6678","6af62c23d385ae","2f9fdb9f999bba",0,6,252.9,0,1,2,14,0,2,1,26.54,1518,"solo",94,92,1510,0,805.3,0,4.714,0,0,3948,4,0,0.9677,"1","1"
"24158","9f6fe9235c17f3","a49efa501334e8","6401468022ba9e",0,7,103.8,0,1,8,20,1184,1,1,26.89,1373,"solo",91,80,-1,0,1478,0,0,0,0,2024,3,1590,0.9778,"1","1"
"24159","6627e341ef94f2","f3168165f9433f","49ff948643a702",0,4,147.8,0,0,0,22,0,1,1,63.58,1432,"solo",96,94,1510,0,388.6,0,333.6,0,0,2020,2,0,0.9263,"1","1"
"24160","665557874a4911","15ffb7a93f7a1c","c0794c7a95d399",1,6,325.8,0,0,2,8,0,3,1,43.8,1901,"solo",98,89,1661,0,5366,0,0,0,0,1312,7,0,0.9691,"1","1"
"24161","d5951120ce7bbe","54c8b5a46f4e5f","88ce96dc7d099f",0,1,408.6,0,1,4,7,1467,3,1,53.1,1445,"solo",97,96,-1,0,0,0,0,0,0,2158,5,1604,1,"1","1"
"24162","adeb237ded4e0c","2dd97b329b8482","dbce951f7934e6",2,5,380.5,0,2,2,5,0,4,1,57.47,1814,"solo",96,92,1500,0,4214,0,0,0,0,2856,6,0,0.9579,"1","1"
"24163","1c812e9643ab53","773589af0e789d","b6079975d9ac5a",0,3,251.6,0,0,4,10,0,2,1,124.2,1938,"solo",95,89,1688,0,785.4,0,0,0,0,1884,6,0,0.9681,"1","1"
"24164","f41cc841656320","d4405aebb39e54","a74a13343a5ccf",0,1,0,0,0,0,37,0,0,0,0,1979,"solo",96,91,1500,0,0,0,0,0,0,4136,9,0,0.9474,"1","1"
