"Id","groupId","matchId","assists","boosts","damageDealt","DBNOs","headshotKills","heals","killPlace","killPoints","kills","killStreaks","longestKill","matchDuration","matchType","maxPlace","numGroups","rankPoints","revives","rideDistance","roadKills","swimDistance","teamKills","vehicleDestroys","walkDistance","weaponsAcquired","winPoints","winPlacePerc","top.10"
"e6530bcf45ff9d","a5ebf9ebb9e4dd","ac746bac8f282a",0,3,185.4,0,1,1,10,980,2,1,73.55,1384,"solo",96,94,-1,0,0,0,0,0,0,2536,3,1488,0.9789,"1"
"df70220a14315a","5463f5e6c086b5","acdb3117ea4956",0,3,200,0,0,1,13,0,2,1,7.365,1444,"solo",94,92,1498,0,5.718,0,0,0,0,1602,4,0,0.9462,"1"
"d5a05241e57a92","0517d4d97492d3","ada9b116b7e374",4,3,538.2,0,0,8,8,0,2,1,24.94,1886,"solo",99,94,1510,0,1024,0,0,0,0,3576,6,0,1,"1"
"8b073de67cfca6","590dfe089f48d7","c5f7389009ff23",0,5,98,0,0,0,20,1331,1,1,6.083,1901,"solo",97,94,-1,0,0,0,0,0,0,4778,8,1595,0.9896,"1"
"d44a6d25b6100f","506ef0089f0e3d","152b78135fe5d2",0,1,68.39,0,0,4,44,0,0,0,0,1350,"solo",94,92,1500,0,0,0,0,0,0,2991,4,0,0.914,"1"
"c79a321d443a42","9f9df9b1089dfa","1ec9b778d051c3",0,3,0,0,0,0,41,0,0,0,0,2013,"solo",93,90,1688,0,1477,0,0,0,0,2741,6,0,0.9022,"1"
"69c308208809c3","1b9380ec60e67a","2f62ba5643957a",0,1,231.5,0,1,3,7,0,3,1,190.1,1898,"solo",98,90,1500,0,4435,0,0,0,0,1292,8,0,0.9897,"1"
"de3192fb77759f","f1656f9872840e","cf77b34e405c46",0,4,450.8,0,1,1,4,0,4,1,14.31,1382,"solo",92,92,1510,0,0,0,0,0,0,2040,4,0,0.9341,"1"
"4088c7c0e4d8b5","902c6559e83948","eb3d51ff77f2a5",0,2,381,0,1,3,10,1220,3,1,31.12,1521,"solo",97,93,-1,0,0,0,0,0,0,2839,5,1535,0.9688,"1"
"7631f8ebeb6a83","f85dcd70a2870e","1d944692714ce4",1,1,283.8,0,0,0,18,1073,2,1,52.71,1379,"solo",98,96,-1,0,0,0,0,0,0,2773,3,1512,0.9485,"1"
"907642fce9c502","80a7bc2a0674ad","717b0583d4b4f0",0,5,479.8,0,1,10,2,0,5,1,68.14,1391,"solo",97,96,1567,0,493.1,0,50.53,0,0,2937,3,0,0.9479,"1"
"1be4b95563430f","6a1623ba567afd","258bfa48d88014",0,6,496.6,0,1,3,4,0,5,2,96.74,1416,"solo",97,93,1514,0,0,0,0,0,0,3429,4,0,0.9688,"1"
"3271acba16746c","adb69eff5a84d3","623991dac35b80",2,7,686.3,0,2,1,2,0,5,1,70.5,1961,"solo",92,90,1515,0,0,0,0,0,1,3510,5,0,1,"1"
"9328b65d25967e","cdd1aaf5bc35bc","1d3629e4ccb624",0,3,0,0,0,5,47,0,0,0,0,1461,"solo",95,93,1514,0,0,0,0,0,0,2236,8,0,0.9149,"1"
"701963af7c4ce4","e6b54d510f2217","55db7a8be4cd31",0,0,0,0,0,0,2,0,0,0,0,1808,"solo",16,2,1500,0,3280,0,0,0,0,931.7,3,0,1,"1"
"e4f921db834ed8","6ecca64b56f4a5","81a89c54ec841a",0,4,712.8,0,1,3,2,1190,7,1,157.4,1440,"solo",97,95,0,0,0,0,0,0,0,2118,3,1505,0.9062,"1"
"f3d0d0d3edb168","e5a45db2f65c70","c57aa999d2f895",0,1,137.4,0,0,0,7,0,1,1,2.807,1945,"solo",33,31,1498,0,3639,1,0,0,0,2102,6,0,0.9375,"1"
"0c89689d89e18b","9dc3b1a6947ca3","c85ad4caed53ad",0,0,0,0,0,0,42,0,0,0,0,1830,"solo",93,90,1830,0,4562,0,0,0,1,1117,12,0,0.9565,"1"
"4494e2ad02d0e2","d73c6ce0fb9f0e","b29d637e7a6904",0,3,285.6,0,0,9,12,0,2,1,50.31,1465,"solo",98,93,1500,0,862.5,0,0,0,0,1865,4,0,0.9175,"1"
"3372318320805c","447dab163bf939","a4dfb2b63f8afc",0,1,0,0,0,0,44,1146,0,0,0,1420,"solo",97,97,-1,0,0,0,83.19,0,0,1438,4,1490,0.9479,"1"
"19e01f980c3211","afeb90a94534c6","7a1d07546f471b",2,4,219,0,0,0,37,1282,0,0,0,1874,"solo",94,90,-1,0,5105,0,0,0,0,1786,5,1589,0.957,"1"
"14c830c28f0d38","c72fba98ba32df","2cd25f7fcbf951",0,6,838.1,0,1,8,1,0,8,1,300.5,1991,"solo",97,93,1518,0,3948,0,0,0,1,2880,9,0,1,"1"
"36142fefc2b08c","e3727eb02eb535","6aaa3937146097",0,3,290.2,0,1,1,10,1335,2,1,31.26,1920,"solo",98,96,-1,0,0,0,0,0,0,2945,9,1592,0.9072,"1"
"a4350993a37865","a1073694e51922","74d4872a00d86e",0,2,237,0,0,1,1,0,0,0,0,1808,"solo",17,2,1500,0,0,0,0,0,0,0,7,0,1,"1"
"a1142041cfb2fb","2213275f9ab930","c44c1c67ef1d5a",1,0,294.1,0,0,0,20,0,1,1,8.833,1896,"solo",99,96,1544,0,5807,0,0,0,0,2005,2,0,0.9592,"1"
"e7f43d06d604b2","93276531659feb","33f08b91cd89e1",1,3,274.9,0,0,2,12,1076,2,1,95.22,2004,"solo",95,95,-1,0,5892,0,0,0,0,577.4,7,1516,0.9255,"1"
"21ec5a869831ca","55d9b5148b4b2a","304669ef735df2",0,2,200,0,1,0,11,1375,2,1,49.69,2017,"solo",95,92,-1,0,2587,0,4.637,0,0,3265,4,1600,0.9681,"1"
"606dd26790b6d7","9664f42967c4fd","e511375757dc22",1,2,310.2,0,2,0,7,0,3,2,178.8,1553,"solo",99,96,1581,0,0,0,0,0,0,2180,5,0,0.9184,"1"
"3521acf0740790","c7431f52279b4d","d2301bbb05cc98",0,4,193.7,0,0,1,23,0,1,1,23.81,1405,"solo",96,95,1520,0,473.7,0,0,0,0,2216,5,0,0.9895,"1"
"1f6cc08cfe3c94","0ab9d03d36f734","37aeb92d2097a0",0,3,297.1,0,2,0,11,0,2,1,30.08,1952,"solo",95,94,1550,0,3592,0,0,0,0,1015,7,0,0.9574,"1"
"91d9d875759cb9","6153b40577d1a7","eab5eb4798075c",0,3,446.1,0,1,11,5,0,4,1,165.9,1934,"solo",95,94,1510,0,1173,0,0,0,0,2477,7,0,0.9043,"1"
"f658c61eb7aa69","6db344e0c71e3b","384e211973595d",0,0,0,0,0,2,41,0,0,0,0,2193,"solo",97,91,1665,0,0,0,129.8,0,0,3477,8,0,0.9062,"1"
"b5620d96ff13af","a65fb820a948ec","cd7a8d107a512b",0,1,247.7,0,0,1,9,0,2,1,42.26,1416,"solo",94,89,1532,0,835.2,0,0,0,0,1311,3,0,0.957,"1"
"43f8478ce62a00","907dd72b312224","c531de5ac7d35d",0,3,348,0,0,2,3,0,4,2,27.04,1783,"solo",94,90,1511,0,0,0,0,0,0,2784,4,0,1,"1"
"8e2bbb94777be0","4dd74d416a7396","a671e86cdf2449",0,3,505.4,0,2,6,8,0,3,1,163.6,1951,"solo",99,99,1515,0,4813,0,28.58,0,0,3513,2,0,0.9388,"1"
"b3471be79145dd","19cb482ab6e5ba","31c704eb0ce217",0,8,491.1,0,2,0,7,0,3,1,52.24,1947,"solo",94,92,1510,0,356.3,0,0,0,0,1735,6,0,0.9785,"1"
"5232d033d24d10","b7b922ea27e61c","9e6ea8c9525cb1",0,0,0,0,0,0,1,0,0,0,0,1808,"solo",15,2,1500,0,1040,0,0,0,0,435,9,0,1,"1"
"81c0d6a32aede0","6968669027605f","fd9350d7ab5ad9",0,3,100,0,0,0,23,0,1,1,7.376,1445,"solo",97,96,1565,0,0,0,0,0,0,1382,5,0,0.9375,"1"
"beecae0873123a","6e2db2bbe69890","b5be71a50d219a",0,4,790,0,8,0,1,1122,10,3,689.5,1882,"solo",71,67,-1,0,2696,0,0,0,0,1607,7,1502,1,"1"
"4abc93ac59ddd4","9cb42a88b9ced3","3608c5b65e08ac",2,2,242.6,0,1,5,19,0,1,1,172.7,1864,"solo",96,92,1914,0,7904,0,0,0,0,1478,9,0,0.9789,"1"
"7679d7bc1328b6","d3597fd7985c11","141b5e9f4d8a04",0,7,320.9,0,0,9,9,1400,2,1,99.85,1417,"solo",98,96,-1,0,1661,0,0,0,0,2210,5,1558,0.9485,"1"
"e3d5c99ec92210","afe7e7a3434917","ad478cd62514ef",0,5,373,0,0,2,7,1000,3,1,190.9,1422,"solo",96,95,-1,0,0,0,176,0,0,2170,4,1500,0.9789,"1"
"87c76338dfc51d","3f24003df5859a","dd7c35849f6d38",0,2,0,0,0,3,44,0,0,0,0,1856,"solo",90,84,1500,0,0,0,477.9,0,0,4433,3,0,0.9213,"1"
"fbbd2112cf9cdd","1111178162a615","82fc586f7c69b6",0,4,103,0,1,1,22,0,1,1,102.8,1979,"solo",96,92,1532,0,1606,0,0,0,0,4133,3,0,0.9053,"1"
"d2632fe7e4c19c","638ca11082e1d2","3a3f0763b3a692",0,10,743.2,0,6,10,1,0,9,1,245.7,1915,"solo",91,91,1512,0,0,0,0,0,0,2688,8,0,1,"1"
"f3fce3e40628d1","f930adcbd3e4cd","abb96967508c75",0,9,624.5,0,3,7,5,0,5,2,61.89,1888,"solo",98,97,1481,0,6481,0,0,0,0,1633,7,0,0.9278,"1"
"d44a2e12c59416","1030a0af07280e","e4cb4224e22b4b",0,2,394.5,0,3,0,5,0,4,1,50.29,2020,"solo",96,92,1490,0,5127,0,0,0,0,2301,5,0,0.9789,"1"
"bd2c7641034616","66b761af3f70b8","9f2c473c7c3b1d",0,1,100,0,0,1,23,0,1,1,38.46,1384,"solo",93,92,1482,0,835.5,0,0,0,0,2272,7,0,0.913,"1"
"c24be42c70fe8b","151801d55668ef","088d75fabdc3c2",0,2,60,0,0,0,23,0,1,1,28.59,1877,"solo",93,89,1500,0,2939,0,43.88,0,0,2526,4,0,0.9891,"1"
"1cc5ad0097fec2","1ce894dce5e4e6","34bd38c4ef5270",0,3,243.6,0,0,2,8,0,3,1,65.45,1852,"solo",94,89,1500,0,0,0,0,0,0,3341,9,0,0.9462,"1"
"366d3e4f573bcf","34e9fd940895c2","b76bd760dcb228",0,7,717.6,0,1,1,2,0,6,1,57.86,1371,"solo",94,94,1515,0,0,0,0,0,0,2054,7,0,0.9355,"1"
"89cfeb9a91ded3","d00b76a642d709","9cdcc507c89bb4",1,9,1240,0,10,3,1,0,11,2,301.3,1892,"solo",99,96,1616,0,7687,0,0,0,0,3686,7,0,1,"1"
"ba1471799ab532","fd84191a235247","0ae5804e693246",0,2,178,0,1,4,9,0,2,1,27.38,1383,"solo",88,87,1558,0,0,0,0,0,0,1999,5,0,0.977,"1"
"252a00cd3876f4","e19ec204f74a3b","84387e36c854bb",0,0,48.15,0,0,0,1,0,0,0,0,1808,"solo",16,2,1500,0,0,0,0,0,0,0,9,0,1,"1"
"66d5a0d27f316a","6f7171666f33dc","87b1d56b58fd46",0,0,18,0,0,0,2,0,0,0,0,1808,"solo",16,2,1500,0,0,0,0,0,0,0,16,0,1,"1"
"bfcaa573c34d72","d90623aa388a33","8ecc47915f03b7",0,4,233.3,0,1,1,10,0,2,1,101.7,1367,"solo",96,95,1516,0,1793,0,0,0,0,2106,5,0,0.9789,"1"
"bdf3bf9074c35c","6fe1bee992d1e2","bb40693bf9eb50",0,4,387,0,0,2,3,1246,4,1,43.74,1840,"solo",55,53,-1,0,3330,0,0,0,0,1618,7,1516,0.9444,"1"
"329e783ba3a305","b1110d1e44b116","1fea6a3ee987a6",0,2,175,0,1,3,12,1152,2,1,9.695,1949,"solo",86,81,-1,0,7153,1,0,0,0,1763,8,1466,0.9059,"1"
"e6bcf60953df13","fb051da0156a80","152b78135fe5d2",0,4,300,0,1,1,9,0,3,1,37.46,1350,"solo",94,92,1506,0,0,0,0,0,0,1838,2,0,0.9892,"1"
"3e039f99559366","ba961e42dad12f","893f1ebd1e7a50",1,6,674.5,0,1,6,2,0,7,1,79.45,1445,"solo",96,95,1475,0,0,0,0,0,0,1970,5,0,0.9895,"1"
"91316cb1a2a624","3d89ade84551cd","5ddd684bf067f8",0,0,0,0,0,0,1,0,0,0,0,1808,"solo",17,2,1500,0,0,0,0,0,0,0,1,0,1,"1"
"4d1c1d5dca7e94","0538ffbdc22108","49840c838b2fbb",0,4,609.5,0,0,1,2,1536,7,2,85.25,1846,"solo",99,97,-1,0,3495,0,0,0,1,2665,3,1701,0.9592,"1"
"9afb44e8e79b61","63a0f022dabcb7","5e967019abbda8",0,3,166,0,1,1,22,1000,1,1,14.69,1373,"solo",92,80,-1,0,951,0,0,0,0,1034,3,1500,0.9451,"1"
"bfd73525e6e10c","eebd8d08974590","0d989e19258da7",0,3,319,0,2,1,9,0,3,1,107.5,1334,"solo",96,93,1545,0,0,0,0,0,0,1780,6,0,0.9053,"1"
"8b1bc3076efdcd","20e53026205191","42d4158bd13936",0,4,499.8,0,1,2,2,0,5,1,80.23,1801,"solo",94,90,1519,0,4070,1,0,0,0,2393,7,0,0.9032,"1"
"8be96d28bb5597","59d0e5b3de570e","f242d50f1d92ac",1,0,229.1,0,1,2,11,0,2,1,106.7,1845,"solo",95,92,1515,0,0,0,0,0,0,2533,4,0,0.9255,"1"
"4620fa1f52d145","b83a83bf6bd75b","91a2c61961639e",0,5,352.7,0,1,3,2,0,4,1,43.62,1490,"solo",96,95,1518,0,1687,0,0,0,0,1371,6,0,0.9263,"1"
"ae28c750611be8","1fccdf76d54850","17f047d370b5a9",0,2,91,0,0,0,21,0,1,1,7.2,1416,"solo",96,92,1620,0,0,0,0,0,0,2837,5,0,0.9368,"1"
"f9a0cfe798db55","e159fdc5219ec7","5820bf4ce9eed8",1,5,957.6,0,2,6,1,1464,9,2,265,1981,"solo",93,91,0,0,1641,0,0,0,0,4752,9,1575,1,"1"
"3e42ab49fb06d1","2412e7165a6059","6487958ce3d342",1,6,337.8,0,1,1,6,0,4,1,186.8,2179,"solo",94,89,1491,0,1377,0,0,0,0,3055,4,0,0.914,"1"
"3ebc174592fc03","cf9543198ae108","3cb2bf762307a3",0,1,468.1,0,2,0,6,0,4,1,73.47,1464,"solo",92,89,1465,0,0,0,0,0,0,2208,7,0,0.9231,"1"
"9a45d492f002f7","5d8a4075ef74b5","1830fdd49fbffa",0,6,91.67,0,0,0,23,1108,1,1,6.15,1433,"solo",97,94,-1,0,0,0,0,0,0,2178,4,1501,0.9688,"1"
"cd98005b1ef773","0e20bedacec89d","ae1954f62777ee",0,6,592.1,0,3,2,4,0,5,1,75.59,1407,"solo",97,97,1515,0,345,0,0,0,0,1835,3,0,0.9375,"1"
"15bb8555b4f3e1","4381178cd8ba9a","aedd360972431e",0,0,95.85,0,0,0,1,0,0,0,0,1808,"solo",17,2,1500,0,0,0,0,0,0,0,5,0,1,"1"
"cba08e67653e7f","2c80d0261d10f9","8ed27eb851fc44",1,0,136.5,0,0,1,25,0,1,1,123.7,1371,"solo",95,93,1500,0,0,0,0,0,0,1282,10,0,0.9149,"1"
"4304c8b3a9a95e","028708baf08699","1dd9c5357328fc",0,2,0,0,0,0,41,0,0,0,0,1847,"solo",96,91,1681,0,0,0,0,0,0,3114,4,0,0.9053,"1"
"f7a2c48d5d5297","6a7493ad3d83ec","1f7e02fc12bd00",1,3,268.6,0,0,4,12,0,2,1,13.86,1456,"solo",96,93,1591,0,0,0,66.22,0,0,2701,8,0,0.9789,"1"
"dc8a988d505bfb","e27139646fc404","a65f09ec4efcb3",0,9,103.7,0,0,18,19,1083,1,1,19.05,1917,"solo",99,94,-1,0,7529,0,0,0,0,1530,8,1567,0.9286,"1"
"c17f016331d441","fbc941899522a2","d89c28b6a06ec5",0,5,300,0,2,0,9,1093,3,1,130.6,1389,"solo",85,66,-1,0,0,0,0,0,0,2227,6,1517,0.9167,"1"
"c44ecfb055a486","a39c47439d2a9b","e439efa0cc879a",0,7,826.2,0,3,2,1,1430,6,1,94.61,1978,"solo",99,96,-1,0,6330,0,0,0,0,1140,9,1711,0.9694,"1"
"d4232a8f49a11e","2d4c3d903acf4c","aef2ece40cb281",0,3,267.9,0,1,5,8,0,2,1,26.89,1815,"solo",98,94,1518,0,0,0,0,0,0,2688,4,0,0.9794,"1"
"6e9589194e67aa","826e234aad607b","0ffdfa769ac573",0,7,309.2,0,0,2,8,0,3,1,6.736,1944,"solo",93,89,1671,0,7386,0,30.25,0,0,1935,6,0,0.9022,"1"
"ba074e1419f5f9","c9114237779de3","9126d0f0122edc",0,0,419.7,0,1,0,6,0,3,1,32.75,1888,"solo",93,88,1500,0,0,0,494,0,0,3861,4,0,0.9674,"1"
"3bc4d246fdc75c","bb8af926296ce3","9d7323b8d928e7",0,0,100,0,0,0,27,0,1,1,47.98,1352,"solo",99,98,1521,0,0,0,0,0,0,3465,4,0,0.9184,"1"
"cae7d93da64b9c","164afa37439e4e","366a3ec53a22b6",0,7,459.9,0,2,2,10,0,3,1,47.06,1989,"solo",97,92,1477,0,6656,0,0,0,0,1422,7,0,0.9688,"1"
"c9c224ee67fac6","cf01f49d7ca25b","d25c7ea406509d",0,4,81.27,0,1,6,25,0,1,1,29.48,1419,"solo",96,96,1503,0,0,0,88.52,0,0,3153,7,0,0.9263,"1"
"28f58bc30a341a","5594b48d9c59de","6ba05f0a51b6b6",0,1,55.8,0,0,1,21,1064,1,1,101.1,1845,"solo",95,90,-1,0,1743,0,0,0,0,2820,3,1517,0.9149,"1"
"a3d0a8af494090","a1f40c8555d3d3","0f2c73739454af",0,3,500,0,2,2,3,0,5,1,91.31,1352,"solo",95,93,1500,0,0,0,0,0,0,2042,5,0,0.9149,"1"
"b5487211f2bd2d","26dba0bbed0ac6","a8488071e08d9d",0,5,406,0,2,4,10,1414,3,1,84.9,1422,"solo",98,96,-1,0,0,0,0,0,0,2984,2,1602,0.9072,"1"
"984b7c8bf52c55","b1f656c72814e1","766732cfb2b16b",0,5,586,0,3,4,2,0,7,1,242.6,1892,"solo",96,91,1610,0,3274,0,346.4,0,0,3096,5,0,0.9263,"1"
"03257e3f30ea16","cfe0c5c26392a1","6eac69737e4cab",0,9,650.1,0,0,9,2,0,7,2,175.9,2037,"solo",96,93,2021,0,276.5,0,0,0,0,3648,5,0,0.9895,"1"
"4cb2a52984f1a0","b8bfada5d29ac4","a45aace495288b",0,3,193.6,0,1,1,12,1073,2,1,18.19,1444,"solo",96,94,-1,0,146.9,0,0,0,0,1845,9,1504,0.9158,"1"
"b40b634e018e02","3337f2b4142798","9524667257d982",1,4,514.2,0,1,2,2,0,5,1,202,1872,"solo",95,93,1495,0,701.5,0,0,0,0,2627,4,0,0.9255,"1"
"767f0a5c2b24bf","3820fbff8bd22a","93f81b3536b22b",0,5,100,0,0,2,19,0,1,1,56.43,1978,"solo",98,96,1490,0,0,0,0,0,0,4332,7,0,0.9897,"1"
"24df82310330a9","21bf730000cbc2","a90d1f8aa6e73f",0,0,347.4,0,1,2,6,0,3,1,94.16,1390,"solo",95,90,1505,0,0,0,0,0,0,2403,5,0,0.9255,"1"
"3faf6bd30678e1","0fd8747a16a775","cdc71ca9216509",0,0,100,0,0,0,22,1000,1,1,57.99,1468,"solo",94,87,-1,0,0,0,0,0,0,2032,12,1500,0.9355,"1"
"01bf4ccd2cb9fd","ca9f070a6b9fe3","675aaaeea7e691",1,3,380.2,0,1,1,9,1032,3,1,13.69,1352,"solo",99,96,-1,0,0,0,0,0,0,2377,4,1517,0.9694,"1"
"db0847913626b2","58a8c3e6005874","1571a8f1d01cb5",0,7,278.8,0,0,0,9,1153,2,1,172.1,2122,"solo",95,93,-1,0,4823,0,0,0,0,1981,6,1539,0.9149,"1"
"d43620349e5503","e6909f27aea318","663440f3ce826a",0,3,190.2,0,0,1,13,0,2,1,95.96,1889,"solo",98,92,1523,0,0,0,0,0,0,2882,5,0,0.9588,"1"
"cb672e94b327bb","37639e8dc79793","ee01d98440e16e",0,2,200,0,0,0,15,0,2,1,5.998,1386,"solo",92,89,1502,0,0,0,0,0,0,1202,5,0,0.9121,"1"
"b0a2613a753d88","889a495f72052f","79ac2706b36f90",1,8,916.3,0,2,0,1,1000,9,2,395,1824,"solo",84,78,-1,0,3926,0,95.41,0,0,4207,6,1500,0.988,"1"
"89d2426a06c451","5d0ef2a29b1c13","c45b446ddbc2ff",0,3,67.11,0,0,6,24,1553,1,1,53.42,1413,"solo",97,95,-1,0,0,0,0,0,0,3058,5,1612,0.9062,"1"
"412c1cb56ce7d6","e9bea56ec53c08","d856bc4312acb8",0,3,200,0,0,2,12,988,2,1,27.99,1456,"solo",97,96,-1,0,0,0,0,0,0,1980,6,1469,0.9375,"1"
"eb37e9a4f86a98","a7e8965241b60a","60e47339bba392",0,6,586,0,2,4,2,0,6,1,64.37,1499,"solo",95,93,1545,0,0,0,71.42,0,0,3125,7,0,0.9787,"1"
"989f2e958b62a1","a506a4917b3306","3cdfa521483ec9",0,3,247.2,0,1,1,11,0,2,1,37.4,1883,"solo",98,97,1500,0,4833,0,0,0,0,2028,6,0,0.9278,"1"
"ffbea74f9b36bd","44f58c1ce78abb","aea9af5ba8b4d9",0,2,273.7,0,0,1,8,0,2,1,16.91,1407,"solo",94,91,1510,0,685.6,0,0,0,0,2410,7,0,0.9677,"1"
"14a8aaa43372b8","31bb99a771371f","7c09b3902ee057",1,1,166.9,0,0,0,27,0,1,1,12.42,1902,"solo",96,91,1500,0,3419,0,0,0,0,2840,5,0,0.9895,"1"
"60eda2de4936ef","99887ae5970f89","96b8e56d358bf9",0,5,227.4,0,1,6,14,1201,2,1,20.97,1367,"solo",98,97,-1,0,551.9,0,0,0,0,1772,4,1466,0.9691,"1"
"262e030fff7b69","0b4cf05ee4a4dd","6604fe14460e99",1,4,122,0,1,0,22,1090,1,1,0,1960,"solo",96,92,-1,0,1474,0,0,0,0,2322,2,1518,0.9158,"1"
"2da824b9b94054","040f9d39d0db7f","ce3ed284c1ec47",1,4,817.2,0,1,3,2,0,6,2,143.7,1853,"solo",95,92,1874,0,4941,0,0,0,0,1767,9,0,1,"1"
"bd6083612e0d8b","fef261378e6992","bd99eeb438da31",1,0,240.3,0,0,2,20,1156,1,1,19.53,1857,"solo",88,86,-1,0,2128,0,0,0,0,2632,5,1473,0.931,"1"
"30ca3fb7ac4a5b","5402021a85cb2b","3a1979a7726eb2",0,6,416.3,0,2,9,5,0,5,1,65.89,1966,"solo",94,91,1537,0,2247,0,0,0,0,4928,6,0,0.9892,"1"
"94dba534531e64","dd46a3b6327f49","0a93925f3d66ce",0,2,281.7,0,0,2,7,0,3,1,29.75,1471,"solo",92,90,1495,0,0,0,0,0,0,2031,5,0,0.9121,"1"
"582c2987660945","778eb8f3f52cfa","53fda19ddb1850",0,6,300.5,0,0,0,6,0,3,1,25.99,1311,"solo",90,90,1523,0,0,0,0,0,0,1595,4,0,0.9888,"1"
"87362b1d05fcf9","e211272c012848","4e33e9cc769c57",0,0,295.5,0,1,0,13,0,2,1,132.9,2044,"solo",96,89,1500,0,0,0,30.21,0,0,2855,5,0,0.9158,"1"
"9ab051ba9e2b19","4483e0c5135189","2fdbc4a6e2a635",1,2,154,0,1,1,15,0,2,1,43.38,1366,"solo",91,87,1500,0,0,0,5.343,0,0,2537,3,0,0.9889,"1"
"a5f8d53b5d1798","58fb8738114bb4","4fb523b1bfae19",1,3,344.3,0,0,5,6,0,3,1,12.16,1940,"solo",93,90,1644,0,5442,1,236.9,0,0,2290,3,0,0.913,"1"
"a43a6d4f0eea5c","4b2605a0c99cfb","b29d637e7a6904",0,11,867.6,0,2,8,3,0,5,1,108.1,1465,"solo",98,93,1473,0,0,0,57.37,0,0,2080,2,0,0.9794,"1"
"413d42a5c701cf","16104ac458f633","3d7d085eebbafc",0,9,85.98,0,0,7,21,0,1,1,191.4,1919,"solo",98,95,1510,0,9621,0,0,0,0,2191,5,0,0.9691,"1"
"d138a314e87092","6f3b297c7653a6","67a131b36b0791",2,3,185,0,0,2,10,0,2,1,73.2,2058,"solo",97,90,1520,0,9283,0,0,0,0,2428,3,0,1,"1"
"7361e0159afcc5","35b318aefa1d4b","61d845795b00e6",0,4,201.2,0,0,8,12,0,2,1,24.14,2002,"solo",95,89,1522,0,5328,0,0,0,0,2218,6,0,0.9362,"1"
"2deef33baf54bb","8fe7b47dd1851f","2cb271e2e0dafa",0,3,100,0,0,7,18,1127,1,1,13.2,1373,"solo",96,90,-1,0,0,0,0,0,0,1693,8,1570,0.9684,"1"
"709c18289302b2","b7a9738b187d9e","b81ba19f0065e5",0,1,0,0,0,1,40,0,0,0,0,1433,"solo",95,91,1442,0,1658,0,71.23,0,0,1310,7,0,0.9043,"1"
"38e97c61872269","30a0ac74ee691f","71d56ecf80358a",0,6,301.3,0,1,0,7,0,3,1,28.44,1439,"solo",94,90,1498,0,0,0,0,0,0,2740,3,0,0.9785,"1"
"3a20d53a94c788","562725f64898ba","099b4818918d92",1,7,578.8,0,0,7,3,0,4,1,63.84,1457,"solo",94,92,1529,0,2151,0,0,0,0,2543,4,0,0.9892,"1"
"ffb803290c410c","1262232ad5b907","630eb48fa9d932",0,1,99.89,0,0,0,19,1160,1,1,22.23,1512,"solo",95,94,-1,0,0,0,0,0,0,1549,6,1621,0.9043,"1"
"a77b502ed366c2","fd17008fc26f83","da2e36761e2961",0,4,128.6,0,1,10,12,1210,2,1,56.68,1407,"solo",91,88,-1,0,0,0,0,0,0,2072,7,1478,0.9333,"1"
"7c53f311c3f974","b14cc853a8aefe","dee538d083efa9",0,4,49.59,0,0,13,39,0,0,0,0,1891,"solo",95,91,1579,0,7678,0,0,0,0,1344,8,0,0.9149,"1"
"c624103d1b763d","d506f9eacef2a3","2214cbfacd5b12",0,5,300,0,0,3,9,0,3,1,62.94,1471,"solo",97,96,1537,0,0,0,0,0,0,2997,5,0,0.9062,"1"
"b2e45f22362529","80b048d202fe66","785caf19009a2f",0,0,0,0,0,0,44,0,0,0,0,2001,"solo",92,86,1508,0,4610,0,0,0,0,1314,7,0,0.9121,"1"
"c2a2d8badd188d","7dd72ef3bc93cb","2bac2e8a6e40b4",1,2,106.3,0,1,2,23,0,1,1,6.24,1439,"solo",96,95,1598,0,200.9,0,0,0,0,1675,12,0,0.9158,"1"
"ae1fc5117a75af","162fffc2374a53","95b88456927786",0,7,561.4,0,3,6,4,0,5,1,131.5,1910,"solo",99,98,1500,0,4187,0,0.5538,0,0,1876,10,0,0.949,"1"
"a94da3f96e68e6","bb489c85baa39b","0ee7a76f4c6290",0,1,270.6,0,0,5,13,0,2,1,12.89,1956,"solo",96,93,1553,0,855.5,0,0,0,0,2804,3,0,0.9368,"1"
"63594d0aaed653","faa7774739cd3e","dd3422c3676962",0,5,797.5,0,2,1,1,0,7,1,90.73,1972,"solo",96,91,1500,0,721.2,0,0,0,0,2642,6,0,0.9895,"1"
"28c82287f55944","30702ba1c35294","b7a4df7b87d491",0,2,248.5,0,0,8,7,0,3,1,6.514,1971,"solo",95,95,1647,0,2708,0,11.28,0,0,5069,2,0,0.9574,"1"
"8ca5a7d5770af8","8dd4392225ad12","5ea6eb459f1023",0,4,400.2,0,3,2,4,0,4,1,237.2,1961,"solo",94,90,1496,0,2021,0,0,0,0,4383,4,0,0.9892,"1"
"4532d6a8cc35b2","80634f6de0d74f","f2f6c827bf6808",1,4,830.5,0,2,4,1,0,9,1,136.9,1456,"solo",96,94,1552,0,0,0,0,0,0,1449,6,0,0.9684,"1"
"8d42f2d0f2b132","acf7e465236b90","51bc2dfec8c45c",0,4,83,0,0,0,25,0,1,1,7.704,1388,"solo",95,93,1751,0,0,0,0,0,0,1696,3,0,0.9574,"1"
